mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end
27	48	10	Noun_number	pare	pairs	1043	1047
8	48	10	Spelling	pare	pairs	1043	1047
29	48	11	Determiners	such	such a	1101	1105
28	48	11	Prepositions	such way	in such a way	1101	1109
11	48	13	Modals	can embrassed	embarrass	1264	1277
32	48	13	Spelling	embrassed	embarrass	1268	1277
39	48	2	lex_item_choice	statement	situation	131	140
60	48	13	Word_choice	there are not the same numbers of men and women	their numbers are not the same	1319	1366
19	48	15	Ref_device	of this	in this approach	1529	1536
61	48	15	suggestion	of	in	1529	1531
36	48	15	Spelling	programms	programmes	1571	1580
63	48	15	suggestion	programms in Universities	programmes in universities with equal numbers of students of either gender	1571	1596
37	48	15	Capitalisation	Universities	universities	1584	1596
44	48	3	suggestion	proccess	the achievements it can bring	268	276
1	48	3	Spelling	proccess	process	268	276
4	48	4	Spelling	Universitet	university	352	363
14	48	4	Capitalisation	Universitet	university	352	363
40	48	1	suggestion	amount		57	63
41	48	1	Prepositions	amount girls and boys		57	78
16	48	5	Lack_par_constr	literature.	on literature.	578	589
64	48	7	suggestion	studing together male and female students can help to socialized them.	studing together can help  male and female students to socialize.	666	736
20	48	7	Spelling	studing	studying	666	673
54	48	9	Verb_pattern	help to each other to know	help each other to learn	861	887
55	48	9	lex_item_choice	know	learn	883	887
22	48	10	Agreement_errors	if was	if there were	971	977
7	48	10	Absence_comp_sent	if was	if there were	971	977
11	49	3	lex_part_choice	goes	goes up	224	228
10	49	3	Absence_comp_sent	goes	the line goes	224	228
15	49	5	Articles	elder	the elderly	353	358
14	49	5	Formational_affixes	elder	elderly	353	358
13	49	5	Adj_as_collective	elder	the elderly	353	358
4	49	5	Tense_choice	there is no fast growth in 2030	there will be no fast growth by 2030	378	409
17	49	5	Prepositions	in	by	402	404
20	49	6	lex_item_choice	fluently	sharply	445	453
21	49	6	Word_order	fluently increases	increases sharply	445	463
30	49	11	lex_item_choice	unsatifsfied	worrying	868	880
1	49	11	Spelling	unsatifsfied	unsatisfactory	868	880
34	49	11	Category_confusion	unsatifsfied	unsatisfactory	868	880
5	51	4	Category_confusion	Japan's	Japanese	352	359
30	51	4	Word_order	Japan's old people's proportion	proportion of Japanese old people	352	383
36	51	7	Word_order	USA's progress of aged people percentage	The growth in the percentage of Japanese elderly people	630	670
35	51	7	lex_item_choice	progress	growth	636	644
39	51	7	Comparison_degree	most tiny	lowest	678	687
38	51	7	lex_item_choice	most tiny	lowest	678	687
25	51	11	Tense_choice	stopped	remains	956	963
23	51	11	lex_item_choice	stopped	remains	956	963
12	52	2	lex_item_choice	voted	elected	100	105
3	52	12	Spelling	uninversale	not a universal	1028	1039
19	52	12	Formational_affixes	uninversale	not a universal	1028	1039
18	52	12	Negation	uninversale	not a universal	1028	1039
21	52	13	Relative_clause	, who completed only with the boys,	who have competed only with boys	1287	1322
48	52	13	Tense_choice	completed	have competed	1293	1302
9	52	13	Spelling	completed	competed	1293	1302
25	52	13	Noun_number	the girl	girls	1387	1395
26	52	13	Articles	the girl	girls	1387	1395
51	52	3	Coherence	an exception of	any exception for	286	301
11	52	1	Articles	21st centary	the 21st century	3	15
8	52	4	Articles	the exams	exams	466	475
50	52	1	Word_choice	the similar with	the same as	47	63
32	52	4	Word_choice	go to	enroll at	480	485
43	52	6	Articles	person	an applicant	623	629
36	52	6	lex_item_choice	person	an applicant	623	629
17	52	9	Articles	more complicated competition	a tougher competition	841	869
16	52	9	lex_item_choice	more complicated	tougher	841	857
1	55	1	Spelling	Sugested	Suggested	0	8
34	55	1	Articles	Sugested chart	The given chart	0	14
16	55	1	lex_item_choice	Sugested	given	0	8
6	55	12	Spelling	percents	percent	1008	1016
50	55	12	Spelling	inereasing	to increase	1041	1051
49	55	12	Lack_par_constr	inereasing	to increase	1041	1051
70	55	14	Articles	qualer	a quarter	1223	1229
68	55	14	Spelling	qualer	quarter	1223	1229
71	55	14	Absence_explanation	qualer of the population is old people,	in future about a quarter of the population will be old people	1223	1262
72	55	14	Tense_choice	is	will be	1248	1250
25	55	1	Articles	USA,	the USA	126	130
52	55	14	Redundant_comp	, and borning was decling or level of life in this countries was increasing		1261	1336
11	55	14	Spelling	borning	burning	1267	1274
55	55	1	Redundant_comp	below		15	20
58	55	2	lex_item_choice	population	the percentage	164	174
19	55	2	Comparison_degree	most little	the lowest	207	218
35	55	1	Verb_pattern	gives to us	gives us	21	32
59	55	3	lex_item_choice	the population	people	256	270
61	55	3	Absence_explanation	about fife percent.	about five percent of the Japanese population	292	311
37	55	3	Spelling	fife	five	298	302
38	55	4	lex_item_choice	population	age group	325	335
17	55	1	Spelling	innformation	information	33	45
12	55	4	Spelling	biger	bigger	353	358
20	55	4	Numerals	percents.	percent	396	405
2	55	4	Spelling	percents .	percent	396	405
13	55	5	Spelling	biger	bigger	451	456
27	55	5	Comparison_degree	biger	the biggest	451	456
22	55	6	Numerals	percents.	percent	541	550
3	55	6	Spelling	percents .	percent	541	550
4	55	8	Spelling	percents	percent	636	644
23	55	8	Numerals	percents	percent	636	644
44	55	9	Redundant_comp	Whith the help of this, we can say, that borning in the the USA was feeling all the time.		664	753
15	55	9	Spelling	Whith	with	664	669
9	55	10	Spelling	feelining	falling	824	833
65	55	10	lex_item_choice	feelining	falls	824	833
15	56	11	Spelling	awersome	awesome	1012	1020
28	56	11	Articles	awersome education	an awesome education	1012	1030
44	56	1	Articles	society	the society	109	116
30	56	13	Absence_comp_sent	Male and female	male and female students	1131	1146
42	56	14	Absence_comp_sent	male stady without female	male students study without female ones	1246	1271
32	56	14	Spelling	stady	study	1251	1256
33	56	14	Articles	level of education	the level of education	1273	1291
5	56	2	Spelling	whith	with	129	134
38	56	14	Spelling	dicline	decline	1301	1308
34	56	15	Articles	universities'es	the universities' education	1349	1364
18	56	15	Spelling	universities'es	universities	1349	1364
23	56	4	Articles	low faculty	a law faculty	275	286
21	56	4	Spelling	low	law	275	278
25	56	5	Articles	equal amount	the equal number	454	466
24	56	5	lex_item_choice	amount	number	460	466
43	56	1	Articles	equal amount	an equal number	48	60
9	56	6	Verb_pattern	depends from	depends on	524	536
20	56	1	lex_item_choice	amount	number	54	60
10	56	7	Spelling	supose	suppose	557	563
14	56	11	Spelling	briliant	brilliant	938	946
27	56	11	Articles	briliant example	a brilliant example	938	954
35	58	12	Word_order	girls and boys both: jurisprudence, economics, politics and so on in the universities	both girls and boys in universities: law, economics, politics, and others	1000	1085
34	58	12	Word_order	girls and boys both	both girls and boys	1000	1019
14	58	13	Absence_comp_sent	male female	male and female students	1156	1167
19	58	13	Linking_device	male female	male and female sudents	1156	1167
36	58	13	Agreement_errors	is	are	1168	1170
7	58	2	Prepositions	for	to	117	120
51	58	15	Word_choice	strong	rigidly	1447	1453
8	58	3	lex_item_choice	persons	people	145	152
38	58	15	lex_item_choice	amount	numbers	1492	1498
25	58	3	lex_item_choice	consider	believe	153	161
39	58	16	Word_choice	occasionally	when necessary	1542	1554
2	58	3	Articles	the institutes	educational institutions	167	181
28	58	3	Absence_explanation	the institutes	educational institutions	167	181
27	58	3	Formational_affixes	institutes	institutions	171	181
44	58	7	Determiners	the discrimination	any discrimination	498	516
22	58	1	Absence_explanation	around	around you	50	56
29	58	8	Category_confusion	female or only male	female or male students	589	608
9	58	8	Redundant_comp	only		599	603
52	58	8	Formational_affixes	nursury	nursing	623	630
1	58	8	Spelling	nursury	nursery	623	630
31	58	9	Punctuation	for instanse	, for instance	801	813
12	58	9	Spelling	instanse	instance	805	813
48	58	11	lex_item_choice	faculty	departments	908	915
56	58	11	Noun_number	faculty	departments	908	915
14	59	3	Tense_choice	goes	came	259	263
13	59	3	lex_item_choice	goes	came 	259	263
7	59	1	lex_item_choice	amount	percentage	26	32
17	59	5	Articles	numbers	the proportion	404	411
16	59	5	lex_item_choice	numbers	the proportion	404	411
1	59	7	Spelling	Notisable	Noticeable	503	512
4	59	7	lex_item_choice	Notisable	apparently	503	512
2	59	1	Redundant_comp	under over	over	55	65
20	59	7	Linking_device	when	Then	600	604
21	59	7	Capitalisation	when	Then	600	604
24	59	7	Redundant_comp	it's predicted to be an enormous rise	an enormous rise is predicted	636	673
23	59	7	Word_order	it's predicted to be an enormous rise	an enormous rise is predicted	636	673
10	59	1	Prepositions	the period	in the period	66	76
25	59	7	Absence_explanation	population	the elderly population	677	687
28	59	8	Determiners	numbers	its percentages	844	851
27	59	8	lex_item_choice	numbers	its percentages	844	851
1	60	5	Spelling	acception	accepting	320	329
8	60	5	Category_confusion	acception	accepting	320	329
2	60	6	Spelling	acception	accepting	458	467
7	60	6	Category_confusion	acception	accepting	458	467
74	61	9	Voice	are fluctuated	fluctuate	1066	1080
35	61	9	Tense_choice	are fluctuated	fluctuate	1066	1080
7	61	1	Articles	the different countries	three different countries	109	132
82	61	10	Absence_explanation	level	level of elderly population	1099	1104
25	61	3	Confusion_of_structures	Here are presented 3 lines	There are 3 lines	228	254
26	61	3	Redundant_comp	presented		237	246
41	61	4	Word_choice	population's proportion	the elderly population	335	358
28	61	4	Articles	population's proportion	the elderly population	335	358
42	61	4	lex_item_choice	belongs to	was in	359	369
43	61	4	Tense_choice	belongs to	was in	359	369
46	61	5	lex_item_choice	reaches	was	380	387
45	61	5	Tense_choice	reaches	was	380	387
58	61	6	Absence_explanation	a	and then to	636	637
59	61	6	Lack_par_constr	a	and then to	636	637
29	61	6	Spelling	a	and then to	636	637
78	61	7	Tense_choice	starts to decrease	decreased	736	754
77	61	7	Redundant_comp	starts to decrease	decreased	736	754
5	61	8	Tense_choice	start	are expected to start 	819	824
61	61	8	Verb_pattern	start in increase	are expected to start increasing	819	836
2	61	8	Spelling	levl	level	842	846
62	61	8	Redundant_comp	levl of		842	849
66	61	8	Prepositions	US	in the US	917	919
37	61	8	Articles	US	the US	917	919
42	62	12	Prepositional_noun	destroy of	distraction from	1077	1087
41	62	12	Word_choice	destroy of	distraction from	1077	1087
2	62	13	Spelling	afirm	affirm	1100	1105
9	62	13	Formational_affixes	afirm	confirm	1100	1105
44	62	13	Category_confusion	Females 2 males	girls to boys	1146	1161
19	62	13	Capitalisation	Females	girls	1146	1153
46	62	13	Word_order	should appear only males or only females	only male or only female students should be admitted	1229	1269
45	62	13	lex_item_choice	appear	be admitted	1236	1242
47	62	14	lex_item_choice	presented	supported	1294	1303
64	62	14	Verb_pattern	presented on	supported with	1294	1306
48	62	14	Punctuation	a	, and	1419	1420
25	62	14	Spelling	a	and	1419	1420
7	62	1	Word_order	or it will be more preferable not to pay attention to this situation	or will it be more preferable not to pay attention to this situation	163	231
54	62	15	Redundant_comp	, in the way, of the whole ie section of mixed sexes universities		1650	1715
59	62	1	Articles	disproportion	the disproportion	22	35
27	62	2	Punctuation	, that	that	261	267
57	62	5	Prepositions	situation: an equal number	situation of the equal number	481	507
30	62	5	Punctuation	:		490	491
60	62	1	Word_choice	topical	widely discussed	64	71
32	62	9	Prepositions	on	in	659	661
34	62	9	Determiners	the subject	some subject are	662	673
33	62	9	lex_part_choice	subject	subject area	666	673
37	62	10	Tense_choice	woud concern	will be concerned	777	789
36	62	10	Voice	woud concern	will be concerned	777	789
5	62	10	Spelling	woud	would	777	781
22	63	3	Punctuation	As far as can be judged according to the graph	As far as can be judged according to the graph,	270	316
7	63	3	Absence_comp_sent	can be judged	it can be judged	280	293
23	63	3	Verb_pattern	judged according	judged by	287	303
4	63	6	Spelling	Persuant	Pursuant	669	677
11	63	6	Punctuation	Persuant to investigation	Persuant to the investigation,	669	694
1	63	1	Spelling	Sweeden	Sweden	67	74
12	63	6	Articles	investigation	the investigation	681	694
15	63	7	Punctuation	To sum up	To sum up,	786	795
5	63	1	Articles	USA	the USA	79	82
27	64	12	Prepositional_noun	restrictions for Universities in	restrictions for universities on	1375	1407
24	64	12	Spelling	Universities	universities	1392	1404
1	64	14	Spelling	acceptment	acceptance	1533	1543
34	64	14	Formational_affixes	acceptment	acceptance	1533	1543
11	64	3	Prepositional_noun	restrictions in	restrictions on	157	172
32	64	15	Articles	Implementation	The implementation	1584	1598
5	64	5	Spelling	acsess	access	329	335
13	64	5	Articles	acsess	an access	329	335
19	64	10	Punctuation	If gorerments insist on doing so	If governments insist on doing so,	965	997
4	64	10	Spelling	gorerments	governments	968	978
14	65	4	Comparison_degree	more higer	higher	456	466
2	65	4	Spelling	higer	higher	461	466
3	65	1	Prepositions	in different years	during different years	65	83
18	65	5	Tense_choice	was	will be	656	659
5	65	5	Articles	a upword	an upward	660	668
4	65	5	Spelling	upword	upward	662	668
19	65	7	Prepositional_noun	rising of	rise in	857	866
20	65	7	Category_confusion	rising	rise	857	863
8	65	1	Prepositions	on	in	93	95
22	65	8	lex_item_choice	assumed	expected	931	938
7	66	2	Word_choice	argument	point of view	103	111
2	66	10	Agreement_errors	have	has	1040	1044
3	66	1	lex_item_choice	amount	the number	15	21
4	66	1	Articles	amount	the number	15	21
5	66	1	Prepositional_noun	amount	the number of	15	21
8	66	3	Redundant_comp	Honestly to say	Honestly	185	200
9	66	3	Word_order	it doesn't mean for me to be a great problem	It does not seem to be a great problem to me	202	246
12	66	3	Inappropriate_register	doesn't	does not	205	212
10	66	3	lex_item_choice	mean	seem	213	217
11	66	3	Verb_pattern	mean for	seem to	213	221
21	66	6	Redundant_comp	on any	no	515	521
19	66	6	Spelling	on	no	515	517
6	66	1	lex_item_choice	identified	noticed	73	83
25	66	9	Verb_pattern	enter to	enter	813	821
1	67	1	Spelling	analyzes	Analysis	15	23
5	67	1	Word_choice	analyzes	shows	15	23
6	67	3	lex_item_choice	it	there	221	223
2	67	5	Spelling	flunctuatiry	fluctuating	542	554
7	67	5	Category_confusion	flunctuatiry	fluctuating	542	554
2	68	7	Spelling	acception	accepting	492	501
8	68	7	Category_confusion	acception	accepting	492	501
21	69	5	Punctuation	in contrasty to other countries	in contrast to the other countries,	384	415
7	69	5	Spelling	contrasty	contrast 	387	396
1	69	6	Spelling	porpertual	perpetual	475	485
9	69	6	lex_item_choice	porpertual	continuous	475	485
24	69	6	Word_order	dramatically rise	is to rise dramatically 	541	558
5	69	6	Modals	rise	is to rise	554	558
8	69	1	Prepositions	of the age of	 at the age of	61	74
2	69	8	Spelling	tendention	tendency	655	665
25	69	8	Articles	tendention	the tendency	655	665
11	69	8	Formational_affixes	tendention	tendency	655	665
