mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end	year	type
21	208	6	Word_order	Interesting, that men have the same number at the postgraduate level (70%) according to this chart.	According to the chart, men had the same number at the postgraduate level(70%).	617	716	Exam2014_Task 1	Overlap
12	208	6	Punctuation	Interesting,	Interesting	617	629	Exam2014_Task 1	Overlap
13	208	7	Capitalisation	Bachelor's	bachelor's	781	791	Exam2014_Task 1	Coincide
14	208	7	Articles	Bachelor's	the bachelor's	781	791	Exam2014_Task 1	Coincide
15	210	5	Punctuation	Los Angeles	Los Angeles,	371	382	Exam2014_Task 1	Coincide
22	210	5	suggestion	Los Angeles	неправильная область	371	382	Exam2014_Task 1	Coincide
7	212	2	Word_order	is its rowte	its route is	160	172	Exam2014_Task 1	Overlap
6	212	2	Spelling	rowte	route	167	172	Exam2014_Task 1	Overlap
22	214	2	Absence_comp_sent	was the London subway opened	was the London subway that was opened	128	156	Exam2014_Task 1	Coincide
2	214	2	Word_order	was the London subway opened	was the London subway that was opened	128	156	Exam2014_Task 1	Coincide
10	220	3	Ref_device	Second	second one	229	235	Exam2014_Task 1	Coincide
9	220	3	Articles	Second	The second	229	235	Exam2014_Task 1	Coincide
29	222	5	Articles	the huge	a	507	515	Exam2014_Task 1	Overlap
30	222	5	lex_item_choice	huge	significant	511	515	Exam2014_Task 1	Overlap
4	222	5	Spelling	lengh	length	532	537	Exam2014_Task 1	Coincide
54	222	5	Articles	lengh	the length	532	537	Exam2014_Task 1	Coincide
37	228	4	Spelling	I pushed	used	432	440	Exam2014_Task 1	Coincide
61	228	4	Word_choice	I pushed	used	432	440	Exam2014_Task 1	Coincide
22	230	3	Absence_explanation	(skilled vocational, postgraduate, and master's)	who has skilled vacational, postgraduate and master's degree	351	399	Exam2014_Task 1	Overlap
23	230	3	Punctuation	,		384	385	Exam2014_Task 1	Overlap
9	230	4	Word_order	The differents there is quite big	There is a quite big difference	401	434	Exam2014_Task 1	Overlap
27	230	4	Category_confusion	differents	difference	405	415	Exam2014_Task 1	Overlap
27	230	4	Category_confusion	differents	difference	405	415	Exam2014_Task 1	Coincide
8	230	4	Spelling	differents	difference	405	415	Exam2014_Task 1	Coincide
25	232	4	Linking_device	Tokyo metro is really over crowded	hence, Tokyo metro is really overcrowded	616	650	Exam2014_Task 1	Overlap
7	232	4	Spelling	over crowded	overcrowded	638	650	Exam2014_Task 1	Overlap
36	232	6	lex_item_choice	amount	the number	928	934	Exam2014_Task 1	Coincide
37	232	6	Articles	amount	the number	928	934	Exam2014_Task 1	Coincide
5	236	3	Articles	longest	the oldest	254	261	Exam2014_Task 1	Coincide
12	236	3	Punctuation	longest	the longest,	254	261	Exam2014_Task 1	Coincide
17	242	6	Punctuation	On the countorary	On the contrary,	585	602	Exam2014_Task 1	Overlap
16	242	6	Spelling	countorary	contrary	592	602	Exam2014_Task 1	Overlap
4	242	8	Spelling	Koyoto	Kyoto	876	882	Exam2014_Task 1	Coincide
24	242	8	Tense_choice	Koyoto	was Koyoto	876	882	Exam2014_Task 1	Coincide
1	246	2	Spelling	structurized	structured	130	142	Exam2014_Task 1	Coincide
6	246	2	Formational_affixes	structurized	structured	130	142	Exam2014_Task 1	Coincide
4	250	1	lex_item_choice	data	date	36	40	Exam2014_Task 1	Overlap
5	250	1	Word_choice	data opened	opening date	36	47	Exam2014_Task 1	Overlap
18	250	10	Articles	clear down trend	a clear downward trend	879	895	Exam2014_Task 1	Overlap
17	250	10	lex_item_choice	down	downward	885	889	Exam2014_Task 1	Overlap
19	250	10	Prepositional_noun	date opened	date of opening	927	938	Exam2014_Task 1	Overlap
28	250	10	Articles	date	the date	927	931	Exam2014_Task 1	Overlap
1	252	2	Spelling	equaled	equalled	240	247	Exam2014_Task 1	Coincide
12	252	2	Category_confusion	equaled	equal	240	247	Exam2014_Task 1	Coincide
33	256	5	lex_item_choice	is smashing	is excellent/perfect/first-class	782	793	Exam2014_Task 1	Overlap
35	256	5	Tense_choice	is smashing,	is excellent/perfect/first-class,	782	794	Exam2014_Task 1	Overlap
6	258	2	Articles	subway	the subway	90	96	Exam2014_Task 1	Coincide
7	258	2	lex_item_choice	subway	the underground	90	96	Exam2014_Task 1	Coincide
18	260	1	Spelling	metropolitain	metropolitan	40	53	Exam2014_Task 1	Coincide
8	260	1	Articles	metropolitain	the metropolitan	40	53	Exam2014_Task 1	Coincide
9	262	3	Tense_choice	have	was	262	266	Exam2014_Task 1	Coincide
10	262	3	lex_item_choice	have	was	262	266	Exam2014_Task 1	Coincide
1	264	3	Capitalisation	On	on	171	173	Exam2014_Task 1	Overlap
2	264	3	lex_part_choice	On the whole	Up on the whole	171	183	Exam2014_Task 1	Overlap
7	266	2	Articles	hole amount	a whole number 	261	272	Exam2014_Task 1	Overlap
5	266	2	lex_item_choice	hole	whole	261	265	Exam2014_Task 1	Overlap
1	266	8	Spelling	straightly	strong	680	690	Exam2014_Task 1	Coincide
36	266	8	lex_item_choice	straightly	strong	680	690	Exam2014_Task 1	Coincide
11	268	6	Voice	are more tend	tend more	813	826	Exam2014_Task 1	Coincide
12	268	6	Word_order	are more tend	tend more	813	826	Exam2014_Task 1	Coincide
14	270	6	lex_part_choice	peck	peak of	412	416	Exam2014_Task 1	Coincide
13	270	6	lex_item_choice	peck	peak	412	416	Exam2014_Task 1	Coincide
16	274	3	Ref_device	than	than they had	320	324	Exam2014_Task 1	Coincide
22	274	3	Comparative_constr	than	than they had	320	324	Exam2014_Task 1	Coincide
1	276	10	Spelling	eldery	elderly	801	807	Exam2014_Task 1	Coincide
6	276	10	lex_item_choice	eldery	elderly	801	807	Exam2014_Task 1	Coincide
6	280	3	suggestion	years		272	277	Exam2014_Task 1	Coincide
15	280	3	Nouns	years		272	277	Exam2014_Task 1	Coincide
10	286	3	suggestion	had been		166	174	Exam2014_Task 1	Overlap
4	286	3	suggestion	been		170	174	Exam2014_Task 1	Overlap
6	286	3	Spelling	hulf	half	175	179	Exam2014_Task 1	Overlap
12	286	3	Absence_comp_sent	hulf people	half of the population were	175	186	Exam2014_Task 1	Overlap
6	294	4	Tense_form	hold	helf	283	287	Exam2014_Task 1	Coincide
7	294	4	suggestion	hold	held	283	287	Exam2014_Task 1	Coincide
7	302	6	Spelling	rose	rise	554	558	Exam2014_Task 1	Coincide
16	302	6	Tense_form	rose	rise	554	558	Exam2014_Task 1	Coincide
5	310	2	lex_item_choice	coliberation	consideration	186	198	Exam2014_Task 1	Coincide
1	310	2	Spelling	coliberation	consideration	186	198	Exam2014_Task 1	Coincide
8	330	6	Spelling	fail	fall	593	597	Exam2014_Task 1	Coincide
29	330	6	lex_item_choice	fail	fall	593	597	Exam2014_Task 1	Coincide
2	332	1	Word_order	to change percentage		30	50	Exam2014_Task 1	Overlap
3	332	1	Voice	to change	is changed	30	39	Exam2014_Task 1	Overlap
1	332	4	Spelling	retiers	retirees	354	361	Exam2014_Task 1	Coincide
11	332	4	Absence_comp_sent	retiers	of the number of the retired people	354	361	Exam2014_Task 1	Coincide
4	346	1	Spelling	prognoze	prognoses	126	134	Exam2014_Task 1	Coincide
8	346	1	lex_item_choice	prognoze	projections	126	134	Exam2014_Task 1	Coincide
1	348	2	Spelling	figuires	figures	102	110	Exam2014_Task 1	Coincide
3	348	2	suggestion	figuires	figures	102	110	Exam2014_Task 1	Coincide
1	350	1	Spelling	showd	showed	16	21	Exam2014_Task 1	Coincide
4	350	1	suggestion	showd	shows	16	21	Exam2014_Task 1	Coincide
4	354	8	Formational_affixes	increasement	increased	705	717	Exam2014_Task 1	Coincide
2	354	8	Spelling	increasement	increase	705	717	Exam2014_Task 1	Coincide
1	356	5	Spelling	procent	percent	530	537	Exam2014_Task 1	Coincide
6	356	5	Word_choice	procent	per cent	530	537	Exam2014_Task 1	Coincide
10	358	9	Spelling	categorier	categories	829	839	Exam2014_Task 1	Coincide
23	358	9	Nouns	categorier	the categories	829	839	Exam2014_Task 1	Coincide
1	362	5	Spelling	twicely	twice	351	358	Exam2014_Task 1	Overlap
6	362	5	Comparative_constr	twicely bigger than	twice as long as	351	370	Exam2014_Task 1	Overlap
6	362	5	Comparative_constr	twicely bigger than	twice as long as	351	370	Exam2014_Task 1	Coincide
23	362	5	Comparative_constr	twicely bigger than	twice as big as	351	370	Exam2014_Task 1	Coincide
1	364	2	Spelling	informates	informs	90	100	Exam2014_Task 1	Coincide
22	364	2	Formational_affixes	informates	informs	90	100	Exam2014_Task 1	Coincide
29	368	3	Spelling	than	then	316	320	Exam2014_Task 1	Coincide
3	368	3	lex_item_choice	than	then 	316	320	Exam2014_Task 1	Coincide
4	372	2	Spelling	20	20th	204	206	Exam2014_Task 1	Coincide
25	372	2	Numerals	20	20th	204	206	Exam2014_Task 1	Coincide
14	376	4	Discourse	it could be made a group from Paris, Tokyo's and Washington's D.C. undergrounds	the underground systems in Paris, Tokyo and Washington D.C. could be grouped	348	427	Exam2014_Task 1	Overlap
1	376	4	Absence_explanation	undergrounds	underground systems	415	427	Exam2014_Task 1	Overlap
21	376	5	Articles	amounts	the numbers	575	582	Exam2014_Task 1	Coincide
23	376	5	lex_item_choice	amounts	the numbers	575	582	Exam2014_Task 1	Coincide
4	378	5	Numerals	millions	million	379	387	Exam2014_Task 1	Overlap
5	378	5	Prepositions	millions passengers	million of passengers 	379	398	Exam2014_Task 1	Overlap
7	378	7	Spelling	millions	million	568	576	Exam2014_Task 1	Overlap
9	378	7	Prepositions	millions passengers	million of passengers 	568	587	Exam2014_Task 1	Overlap
6	380	3	Formational_affixes	Tokio	Tokio's	257	262	Exam2014_Task 1	Coincide
1	380	3	Spelling	Tokio	Tokyo	257	262	Exam2014_Task 1	Coincide
1	382	3	Spelling	kilometrs	kilometers	259	268	Exam2014_Task 1	Coincide
7	382	3	lex_item_choice	kilometrs	the length 	259	268	Exam2014_Task 1	Coincide
20	384	4	suggestion	it consists of 394 kilometeres of route,	it is 394 kilometeres long	374	414	Exam2014_Task 1	Overlap
1	384	4	Spelling	kilometeres	kilometers	393	404	Exam2014_Task 1	Overlap
6	384	4	Spelling	wus	was	451	454	Exam2014_Task 1	Overlap
9	384	4	suggestion	wus taken	occupies	451	460	Exam2014_Task 1	Overlap
1	386	2	Spelling	metroes	metros	234	241	Exam2014_Task 1	Coincide
9	386	2	Countable_uncountable	metroes	metro 	234	241	Exam2014_Task 1	Coincide
12	388	8	Prepositions	date opened	date of opening 	679	690	Exam2014_Task 1	Overlap
11	388	8	Category_confusion	opened	date of opening	684	690	Exam2014_Task 1	Overlap
3	388	13	Spelling	biggering	size	1028	1037	Exam2014_Task 1	Coincide
15	388	13	lex_item_choice	biggering	increasing	1028	1037	Exam2014_Task 1	Coincide
7	394	6	Spelling	Los Angeles	Los Angeles's 	731	742	Exam2014_Task 1	Coincide
10	394	6	Possessive	Los Angeles	Los Angeles's	731	742	Exam2014_Task 1	Coincide
3	400	2	Numerals	millions	million	164	172	Exam2014_Task 1	Overlap
5	400	2	Prepositions	millions passenger	million of passengers 	164	182	Exam2014_Task 1	Overlap
4	400	2	Nouns	passenger	passengers 	173	182	Exam2014_Task 1	Overlap
13	400	6	Spelling	tendence	tendency 	470	478	Exam2014_Task 1	Coincide
34	400	6	Formational_affixes	tendence	tendency	470	478	Exam2014_Task 1	Coincide
6	402	4	Comparison_degree	biggest	the biggest	250	257	Exam2014_Task 1	Coincide
7	402	4	lex_item_choice	biggest	the longest 	250	257	Exam2014_Task 1	Coincide
16	408	2	Articles	the	-	245	248	Exam2014_Task 1	Coincide
17	408	2	suggestion	the	"""the"" is correct"	245	248	Exam2014_Task 1	Coincide
18	410	4	Numerals	millions	million	544	552	Exam2014_Task 1	Coincide
19	410	4	lex_item_choice	millions	billion of	544	552	Exam2014_Task 1	Coincide
27	412	1	Category_confusion	statistic	statistical	16	25	Exam2014_Task 1	Overlap
28	412	1	Articles	statistic data	the statistical data	16	30	Exam2014_Task 1	Overlap
46	412	7	lex_item_choice	have	is	623	627	Exam2014_Task 1	Coincide
15	412	7	Agreement_errors	have	is	623	627	Exam2014_Task 1	Coincide
11	414	5	Punctuation	m.	million 	553	555	Exam2014_Task 1	Overlap
12	414	5	Prepositions	m. people	million of passengers 	553	562	Exam2014_Task 1	Overlap
15	414	6	Punctuation	m. passengers	million 	685	698	Exam2014_Task 1	Coincide
16	414	6	Prepositions	m. passengers	million of passengers 	685	698	Exam2014_Task 1	Coincide
9	416	7	Punctuation	mln	million 	598	601	Exam2014_Task 1	Overlap
10	416	7	Prepositions	mln passengers	million of passengers 	598	612	Exam2014_Task 1	Overlap
24	418	7	Comparison_degree	early-opened	the earliest-opened	300	312	Exam2014_Task 1	Coincide
25	418	7	Infinitive_constr	early-opened	the earliest to open	300	312	Exam2014_Task 1	Coincide
20	422	10	Numerals	millions	million	1112	1120	Exam2014_Task 1	Overlap
21	422	10	Prepositions	millions passengers	million of passengers 	1112	1131	Exam2014_Task 1	Overlap
18	424	6	Articles	big megapolise	a big megapolise	371	385	Exam2014_Task 1	Overlap
9	424	6	Spelling	megapolise	megapolis	375	385	Exam2014_Task 1	Overlap
24	424	15	Word_order	The highest people traffic has Tokyos railway	Railway in Tokyo has the highest passenger density	743	788	Exam2014_Task 1	Overlap
23	424	15	Word_choice	people traffic	passenger density	755	769	Exam2014_Task 1	Overlap
3	430	2	Spelling	citys	cities	205	210	Exam2014_Task 1	Coincide
10	430	2	Formational_affixes	citys	cities 	205	210	Exam2014_Task 1	Coincide
1	434	2	Spelling	killomet	kilometers	198	206	Exam2014_Task 1	Coincide
6	434	2	lex_item_choice	killomet	the length 	198	206	Exam2014_Task 1	Coincide
21	440	1	suggestion	in the percontage	percentage	110	127	Exam2014_Task 1	Overlap
1	440	1	Spelling	percontage	percentage	117	127	Exam2014_Task 1	Overlap
25	440	3	Absence_comp_sent	states	is predicted to start	263	269	Exam2014_Task 1	Coincide
9	440	3	Spelling	states	starts	263	269	Exam2014_Task 1	Coincide
15	442	2	lex_item_choice	percents	percentage	140	148	Exam2014_Task 1	Coincide
1	442	2	Numerals	percents	percent	140	148	Exam2014_Task 1	Coincide
9	444	9	Tense_choice	rises	have been rising	898	903	Exam2014_Task 1	Coincide
8	444	9	Absence_explanation	rises	have been rising and will rise	898	903	Exam2014_Task 1	Coincide
10	446	4	Punctuation	As for proportion of japanese people who are 65 years old and over		428	494	Exam2014_Task 1	Overlap
15	446	4	Articles	proportion	the proportion	435	445	Exam2014_Task 1	Overlap
8	448	5	Word_order	the same trend stayed	the trend remained the same	548	569	Exam2014_Task 1	Overlap
4	448	5	lex_item_choice	stayed	remained	563	569	Exam2014_Task 1	Overlap
12	448	7	Articles	the early 2000's	early 2000s	706	722	Exam2014_Task 1	Overlap
10	448	7	Numerals	2000's	2000s	716	722	Exam2014_Task 1	Overlap
8	450	3	Absence_comp_sent	point 15 percent		454	470	Exam2014_Task 1	Coincide
7	450	3	Prepositions	point 15 percent	point of 15 percent	454	470	Exam2014_Task 1	Coincide
15	452	8	Absence_explanation	Sweden people	The percentage of Swedish people	706	719	Exam2014_Task 1	Overlap
14	452	8	Category_confusion	Sweden	Swedish	706	712	Exam2014_Task 1	Overlap
19	452	10	Articles	the Japan	Japan	1036	1045	Exam2014_Task 1	Coincide
18	452	10	Prepositions	the Japan	in Japan	1036	1045	Exam2014_Task 1	Coincide
2	454	2	Spelling	pick	peak	240	244	Exam2014_Task 1	Coincide
9	454	2	lex_item_choice	pick		240	244	Exam2014_Task 1	Coincide
10	456	6	lex_item_choice	is	will make up	379	381	Exam2014_Task 1	Coincide
35	456	6	Tense_choice	is	will make up	379	381	Exam2014_Task 1	Coincide
14	458	5	Spelling	raice	raise	685	690	Exam2014_Task 1	Coincide
21	458	5	lex_item_choice	raice	rise	685	690	Exam2014_Task 1	Coincide
16	460	3	Noun_number	percents		317	325	Exam2014_Task 1	Coincide
1	460	3	Numerals	percents	percent	317	325	Exam2014_Task 1	Coincide
4	462	5	Word_order	began slowly increasing	began to increase slowly	530	553	Exam2014_Task 1	Overlap
3	462	5	Tense_choice	increasing	to increase	543	553	Exam2014_Task 1	Overlap
6	462	7	Spelling	jumpe	jump	951	956	Exam2014_Task 1	Coincide
10	462	7	lex_item_choice	jumpe	surge	951	956	Exam2014_Task 1	Coincide
11	466	3	Word_order	it is expected for all countries to see a dramatic increase of population aged 65 and over	a dramatic increase of population aged 65 and over is expected in all countries	288	378	Exam2014_Task 1	Overlap
12	466	3	Prepositions	for	in	303	306	Exam2014_Task 1	Overlap
2	470	2	Absence_comp_sent	all countries	in all countries	138	151	Exam2014_Task 1	Overlap
15	470	2	Word_order	all countries have rised the percentage of people	the percentage of people have risen in all countries	138	187	Exam2014_Task 1	Overlap
16	470	2	Tense_form	rised	risen	157	162	Exam2014_Task 1	Overlap
6	470	5	Spelling	reaced	reached	414	420	Exam2014_Task 1	Coincide
7	470	5	lex_item_choice	reaced	increased	414	420	Exam2014_Task 1	Coincide
10	472	1	Word_order	the comparison between USA, Sweden and Japan of the proportion of people aged 65 and over	the comparison of the proportion of people aged 65 and over in the USA, Sweden and Japan	20	109	Exam2014_Task 1	Overlap
9	472	1	Articles	USA	the USA	43	46	Exam2014_Task 1	Overlap
14	472	3	Word_order	fact of growing of the percentage of people whose are older than 65 years	fact that the percentage of people who are older than 65 years is growing	303	376	Exam2014_Task 1	Overlap
13	472	3	lex_part_choice	fact of	fact that	303	310	Exam2014_Task 1	Overlap
24	472	8	Category_confusion	japan's	Japanese	949	956	Exam2014_Task 1	Coincide
21	472	8	Capitalisation	japan's	Japanese	949	956	Exam2014_Task 1	Coincide
2	474	3	Articles	USA	the USA -	237	240	Exam2014_Task 1	Coincide
26	474	3	Punctuation	USA	the USA - 	237	240	Exam2014_Task 1	Coincide
29	476	5	Tense_choice	would be	there will be	616	624	Exam2014_Task 1	Coincide
30	476	5	Absence_comp_sent	would be	there will be	616	624	Exam2014_Task 1	Coincide
12	478	6	Spelling	nearely	nearly	581	588	Exam2014_Task 1	Overlap
13	478	6	Word_order	nearely reaching	reaching nearly	581	597	Exam2014_Task 1	Overlap
27	478	7	lex_item_choice	live	leaves	922	926	Exam2014_Task 1	Coincide
28	478	7	Agreement_errors	live		922	926	Exam2014_Task 1	Coincide
